GlobalID,Score,x,y,r,x_min,y_min,x_max,y_max,x_shape,y_shape,frameID,time,condition,outlier
9491,0.999999999999994,4041,4169,65,3976,4104,4106,4234,130,130,3,4,HFE7500_K562_300_150_region15,False
9492,0.999999999999994,4307,4170,65,4242,4105,4372,4235,130,130,3,4,HFE7500_K562_300_150_region15,False
9493,0.999999999999994,2317,4171,65,2252,4106,2382,4236,130,130,3,4,HFE7500_K562_300_150_region15,False
9494,0.9680851063829732,4174,4171,65,4109,4106,4239,4236,130,130,3,4,HFE7500_K562_300_150_region15,False
9495,0.999999999999994,4439,4171,65,4374,4106,4504,4236,130,130,3,4,HFE7500_K562_300_150_region15,False
9496,0.999999999999994,4570,4172,65,4505,4107,4635,4237,130,130,3,4,HFE7500_K562_300_150_region15,False
9497,0.999999999999994,4703,4172,65,4638,4107,4768,4237,130,130,3,4,HFE7500_K562_300_150_region15,False
9498,0.999999999999994,4967,4172,65,4902,4107,5032,4237,130,130,3,4,HFE7500_K562_300_150_region15,False
9499,0.999999999999994,4835,4173,65,4770,4108,4900,4238,130,130,3,4,HFE7500_K562_300_150_region15,False
9500,0.999999999999994,5102,4174,65,5037,4109,5167,4239,130,130,3,4,HFE7500_K562_300_150_region15,False
9501,0.999999999999994,5232,4174,65,5167,4109,5297,4239,130,130,3,4,HFE7500_K562_300_150_region15,False
9502,0.999999999999994,5365,4174,65,5300,4109,5430,4239,130,130,3,4,HFE7500_K562_300_150_region15,False
9503,0.999999999999994,5499,4174,65,5434,4109,5564,4239,130,130,3,4,HFE7500_K562_300_150_region15,False
9504,0.999999999999994,2449,4175,65,2384,4110,2514,4240,130,130,3,4,HFE7500_K562_300_150_region15,False
9505,0.999999999999994,5633,4175,65,5568,4110,5698,4240,130,130,3,4,HFE7500_K562_300_150_region15,False
9506,0.999999999999994,5899,4175,65,5834,4110,5964,4240,130,130,3,4,HFE7500_K562_300_150_region15,False
9507,0.999999999999994,5766,4176,65,5701,4111,5831,4241,130,130,3,4,HFE7500_K562_300_150_region15,False
9508,0.999999999999994,6032,4176,65,5967,4111,6097,4241,130,130,3,4,HFE7500_K562_300_150_region15,False
9509,0.999999999999994,6166,4177,65,6101,4112,6231,4242,130,130,3,4,HFE7500_K562_300_150_region15,True
9510,0.999999999999994,6299,4177,65,6234,4112,6364,4242,130,130,3,4,HFE7500_K562_300_150_region15,False
9511,0.999999999999994,6432,4177,65,6367,4112,6497,4242,130,130,3,4,HFE7500_K562_300_150_region15,False
9512,0.999999999999994,1199,4181,65,1134,4116,1264,4246,130,130,3,4,HFE7500_K562_300_150_region15,False
9513,0.999999999999994,1331,4184,65,1266,4119,1396,4249,130,130,3,4,HFE7500_K562_300_150_region15,False
9514,0.999999999999994,6561,4186,65,6496,4121,6626,4251,130,130,3,4,HFE7500_K562_300_150_region15,False
9515,0.999999999999994,6692,4189,65,6627,4124,6757,4254,130,130,3,4,HFE7500_K562_300_150_region15,True
9516,0.999999999999994,6825,4190,65,6760,4125,6890,4255,130,130,3,4,HFE7500_K562_300_150_region15,True
9517,0.999999999999994,876,4196,65,811,4131,941,4261,130,130,3,4,HFE7500_K562_300_150_region15,False
9518,0.999999999999994,1010,4196,65,945,4131,1075,4261,130,130,3,4,HFE7500_K562_300_150_region15,False
9519,0.999999999999994,6957,4196,65,6892,4131,7022,4261,130,130,3,4,HFE7500_K562_300_150_region15,True
9520,0.999999999999994,744,4198,65,679,4133,809,4263,130,130,3,4,HFE7500_K562_300_150_region15,False
9521,0.999999999999994,7090,4198,65,7025,4133,7155,4263,130,130,3,4,HFE7500_K562_300_150_region15,True
9522,0.999999999999994,612,4199,65,547,4134,677,4264,130,130,3,4,HFE7500_K562_300_150_region15,False
9523,0.999999999999994,7223,4199,65,7158,4134,7288,4264,130,130,3,4,HFE7500_K562_300_150_region15,True
9524,0.999999999999994,7489,4199,65,7424,4134,7554,4264,130,130,3,4,HFE7500_K562_300_150_region15,True
9525,0.999999999999994,7355,4200,65,7290,4135,7420,4265,130,130,3,4,HFE7500_K562_300_150_region15,True
9526,0.999999999999994,217,4201,65,152,4136,282,4266,130,130,3,4,HFE7500_K562_300_150_region15,False
9527,0.999999999999994,84,4202,65,19,4137,149,4267,130,130,3,4,HFE7500_K562_300_150_region15,False
9528,0.999999999999994,350,4204,65,285,4139,415,4269,130,130,3,4,HFE7500_K562_300_150_region15,False
9529,0.999999999999994,481,4204,65,416,4139,546,4269,130,130,3,4,HFE7500_K562_300_150_region15,False
9530,0.999999999999994,1696,4264,65,1631,4199,1761,4329,130,130,3,4,HFE7500_K562_300_150_region15,False
9531,0.999999999999994,1433,4265,65,1368,4200,1498,4330,130,130,3,4,HFE7500_K562_300_150_region15,False
9532,0.999999999999994,1564,4268,65,1499,4203,1629,4333,130,130,3,4,HFE7500_K562_300_150_region15,False
9533,0.999999999999994,2648,4274,65,2583,4209,2713,4339,130,130,3,4,HFE7500_K562_300_150_region15,False
9534,0.999999999999994,2778,4274,65,2713,4209,2843,4339,130,130,3,4,HFE7500_K562_300_150_region15,False
9535,0.999999999999994,1842,4275,65,1777,4210,1907,4340,130,130,3,4,HFE7500_K562_300_150_region15,False
9536,0.999999999999994,1112,4276,65,1047,4211,1177,4341,130,130,3,4,HFE7500_K562_300_150_region15,False
9537,0.994680851063824,1987,4276,65,1922,4211,2052,4341,130,130,3,4,HFE7500_K562_300_150_region15,False
9538,0.999999999999994,2910,4276,65,2845,4211,2975,4341,130,130,3,4,HFE7500_K562_300_150_region15,False
9539,0.999999999999994,3042,4278,65,2977,4213,3107,4343,130,130,3,4,HFE7500_K562_300_150_region15,False
9540,0.999999999999994,2119,4279,65,2054,4214,2184,4344,130,130,3,4,HFE7500_K562_300_150_region15,False
9541,0.999999999999994,3175,4280,65,3110,4215,3240,4345,130,130,3,4,HFE7500_K562_300_150_region15,False
9542,0.999999999999994,3707,4280,65,3642,4215,3772,4345,130,130,3,4,HFE7500_K562_300_150_region15,False
9543,0.999999999999994,3308,4282,65,3243,4217,3373,4347,130,130,3,4,HFE7500_K562_300_150_region15,False
9544,0.999999999999994,3841,4282,65,3776,4217,3906,4347,130,130,3,4,HFE7500_K562_300_150_region15,True
9545,0.999999999999994,3574,4283,65,3509,4218,3639,4348,130,130,3,4,HFE7500_K562_300_150_region15,False
9546,0.999999999999994,3974,4283,65,3909,4218,4039,4348,130,130,3,4,HFE7500_K562_300_150_region15,False
9547,0.999999999999994,4107,4283,65,4042,4218,4172,4348,130,130,3,4,HFE7500_K562_300_150_region15,False
9548,0.999999999999994,3441,4284,65,3376,4219,3506,4349,130,130,3,4,HFE7500_K562_300_150_region15,False
9549,0.999999999999994,4240,4284,65,4175,4219,4305,4349,130,130,3,4,HFE7500_K562_300_150_region15,False
9550,0.999999999999994,2254,4286,65,2189,4221,2319,4351,130,130,3,4,HFE7500_K562_300_150_region15,False
9551,0.999999999999994,4373,4286,65,4308,4221,4438,4351,130,130,3,4,HFE7500_K562_300_150_region15,False
9552,0.999999999999994,4637,4286,65,4572,4221,4702,4351,130,130,3,4,HFE7500_K562_300_150_region15,False
9553,0.999999999999994,4769,4287,65,4704,4222,4834,4352,130,130,3,4,HFE7500_K562_300_150_region15,False
9554,0.999999999999994,4900,4287,65,4835,4222,4965,4352,130,130,3,4,HFE7500_K562_300_150_region15,False
9555,0.999999999999994,5034,4287,65,4969,4222,5099,4352,130,130,3,4,HFE7500_K562_300_150_region15,False
9556,0.999999999999994,5166,4288,65,5101,4223,5231,4353,130,130,3,4,HFE7500_K562_300_150_region15,False
9557,0.999999999999994,2518,4289,65,2453,4224,2583,4354,130,130,3,4,HFE7500_K562_300_150_region15,False
9558,0.999999999999994,5432,4289,65,5367,4224,5497,4354,130,130,3,4,HFE7500_K562_300_150_region15,False
9559,0.999999999999994,5566,4289,65,5501,4224,5631,4354,130,130,3,4,HFE7500_K562_300_150_region15,False
9560,0.999999999999994,5298,4290,65,5233,4225,5363,4355,130,130,3,4,HFE7500_K562_300_150_region15,False
9561,0.999999999999994,5700,4290,65,5635,4225,5765,4355,130,130,3,4,HFE7500_K562_300_150_region15,False
9562,0.999999999999994,5966,4290,65,5901,4225,6031,4355,130,130,3,4,HFE7500_K562_300_150_region15,False
9563,0.999999999999994,2387,4291,65,2322,4226,2452,4356,130,130,3,4,HFE7500_K562_300_150_region15,False
9564,0.999999999999994,5833,4291,65,5768,4226,5898,4356,130,130,3,4,HFE7500_K562_300_150_region15,False
9565,0.999999999999994,6100,4291,65,6035,4226,6165,4356,130,130,3,4,HFE7500_K562_300_150_region15,True
9566,0.999999999999994,6232,4292,65,6167,4227,6297,4357,130,130,3,4,HFE7500_K562_300_150_region15,True
9567,0.999999999999994,6366,4292,65,6301,4227,6431,4357,130,130,3,4,HFE7500_K562_300_150_region15,False
9568,0.999999999999994,4505,4293,65,4440,4228,4570,4358,130,130,3,4,HFE7500_K562_300_150_region15,False
9569,0.999999999999994,6498,4299,65,6433,4234,6563,4364,130,130,3,4,HFE7500_K562_300_150_region15,False
9570,0.999999999999994,6629,4306,65,6564,4241,6694,4371,130,130,3,4,HFE7500_K562_300_150_region15,False
9571,0.999999999999994,6761,4306,65,6696,4241,6826,4371,130,130,3,4,HFE7500_K562_300_150_region15,True
9572,0.9015957446808466,677,4308,65,612,4243,742,4373,130,130,3,4,HFE7500_K562_300_150_region15,False
9573,0.999999999999994,944,4310,65,879,4245,1009,4375,130,130,3,4,HFE7500_K562_300_150_region15,False
9574,0.999999999999994,7023,4311,65,6958,4246,7088,4376,130,130,3,4,HFE7500_K562_300_150_region15,True
9575,0.8164893617021244,820,4313,65,755,4248,885,4378,130,130,3,4,HFE7500_K562_300_150_region15,False
9576,0.999999999999994,6893,4315,65,6828,4250,6958,4380,130,130,3,4,HFE7500_K562_300_150_region15,True
9577,0.999999999999994,7156,4315,65,7091,4250,7221,4380,130,130,3,4,HFE7500_K562_300_150_region15,True
9578,0.999999999999994,7420,4315,65,7355,4250,7485,4380,130,130,3,4,HFE7500_K562_300_150_region15,True
9579,0.999999999999994,284,4316,65,219,4251,349,4381,130,130,3,4,HFE7500_K562_300_150_region15,False
9580,0.999999999999994,7289,4316,65,7224,4251,7354,4381,130,130,3,4,HFE7500_K562_300_150_region15,True
9581,0.999999999999994,151,4317,65,86,4252,216,4382,130,130,3,4,HFE7500_K562_300_150_region15,False
9582,0.999999999999994,415,4318,65,350,4253,480,4383,130,130,3,4,HFE7500_K562_300_150_region15,False
9583,0.999999999999994,548,4319,65,483,4254,613,4384,130,130,3,4,HFE7500_K562_300_150_region15,False
9584,0.999999999999994,1356,4372,65,1291,4307,1421,4437,130,130,3,4,HFE7500_K562_300_150_region15,False
9585,0.999999999999994,1759,4379,65,1694,4314,1824,4444,130,130,3,4,HFE7500_K562_300_150_region15,False
9586,0.999999999999994,1188,4380,65,1123,4315,1253,4445,130,130,3,4,HFE7500_K562_300_150_region15,False
9587,0.999999999999994,1494,4381,65,1429,4316,1559,4446,130,130,3,4,HFE7500_K562_300_150_region15,False
9588,0.999999999999994,1627,4383,65,1562,4318,1692,4448,130,130,3,4,HFE7500_K562_300_150_region15,False
9589,0.999999999999994,1916,4384,65,1851,4319,1981,4449,130,130,3,4,HFE7500_K562_300_150_region15,False
9590,0.999999999999994,2710,4386,65,2645,4321,2775,4451,130,130,3,4,HFE7500_K562_300_150_region15,False
9591,0.999999999999994,1051,4387,65,986,4322,1116,4452,130,130,3,4,HFE7500_K562_300_150_region15,False
9592,0.999999999999994,2842,4390,65,2777,4325,2907,4455,130,130,3,4,HFE7500_K562_300_150_region15,False
9593,0.999999999999994,2049,4391,65,1984,4326,2114,4456,130,130,3,4,HFE7500_K562_300_150_region15,False
9594,0.999999999999994,2974,4391,65,2909,4326,3039,4456,130,130,3,4,HFE7500_K562_300_150_region15,False
9595,0.999999999999994,3106,4393,65,3041,4328,3171,4458,130,130,3,4,HFE7500_K562_300_150_region15,False
9596,0.999999999999994,3239,4395,65,3174,4330,3304,4460,130,130,3,4,HFE7500_K562_300_150_region15,False
9597,0.999999999999994,3640,4396,65,3575,4331,3705,4461,130,130,3,4,HFE7500_K562_300_150_region15,False
9598,0.999999999999994,3772,4396,65,3707,4331,3837,4461,130,130,3,4,HFE7500_K562_300_150_region15,False
9599,0.999999999999994,3372,4397,65,3307,4332,3437,4462,130,130,3,4,HFE7500_K562_300_150_region15,False
9600,0.999999999999994,3906,4397,65,3841,4332,3971,4462,130,130,3,4,HFE7500_K562_300_150_region15,True
9601,0.999999999999994,3508,4398,65,3443,4333,3573,4463,130,130,3,4,HFE7500_K562_300_150_region15,False
9602,0.999999999999994,4039,4398,65,3974,4333,4104,4463,130,130,3,4,HFE7500_K562_300_150_region15,False
9603,0.999999999999994,2182,4399,65,2117,4334,2247,4464,130,130,3,4,HFE7500_K562_300_150_region15,False
9604,0.999999999999994,4173,4399,65,4108,4334,4238,4464,130,130,3,4,HFE7500_K562_300_150_region15,False
9605,0.999999999999994,4306,4399,65,4241,4334,4371,4464,130,130,3,4,HFE7500_K562_300_150_region15,False
9606,0.9787234042553136,4434,4400,65,4369,4335,4499,4465,130,130,3,4,HFE7500_K562_300_150_region15,False
9607,0.999999999999994,4701,4401,65,4636,4336,4766,4466,130,130,3,4,HFE7500_K562_300_150_region15,False
9608,0.999999999999994,4834,4401,65,4769,4336,4899,4466,130,130,3,4,HFE7500_K562_300_150_region15,False
9609,0.999999999999994,2581,4402,65,2516,4337,2646,4467,130,130,3,4,HFE7500_K562_300_150_region15,False
9610,0.999999999999994,4967,4402,65,4902,4337,5032,4467,130,130,3,4,HFE7500_K562_300_150_region15,False
9611,0.999999999999994,5100,4402,65,5035,4337,5165,4467,130,130,3,4,HFE7500_K562_300_150_region15,False
9612,0.999999999999994,6030,4402,65,5965,4337,6095,4467,130,130,3,4,HFE7500_K562_300_150_region15,False
9613,0.999999999999994,2319,4403,65,2254,4338,2384,4468,130,130,3,4,HFE7500_K562_300_150_region15,False
9614,0.999999999999994,2452,4405,65,2387,4340,2517,4470,130,130,3,4,HFE7500_K562_300_150_region15,False
9615,0.8218085106382945,4576,4405,65,4511,4340,4641,4470,130,130,3,4,HFE7500_K562_300_150_region15,False
9616,0.999999999999994,5364,4405,65,5299,4340,5429,4470,130,130,3,4,HFE7500_K562_300_150_region15,True
9617,0.999999999999994,5498,4405,65,5433,4340,5563,4470,130,130,3,4,HFE7500_K562_300_150_region15,False
9618,0.9680851063829732,6165,4405,65,6100,4340,6230,4470,130,130,3,4,HFE7500_K562_300_150_region15,False
9619,0.999999999999994,5632,4406,65,5567,4341,5697,4471,130,130,3,4,HFE7500_K562_300_150_region15,False
9620,0.999999999999994,6298,4406,65,6233,4341,6363,4471,130,130,3,4,HFE7500_K562_300_150_region15,False
9621,0.999999999999994,5766,4407,65,5701,4342,5831,4472,130,130,3,4,HFE7500_K562_300_150_region15,False
9622,0.999999999999994,5899,4407,65,5834,4342,5964,4472,130,130,3,4,HFE7500_K562_300_150_region15,False
9623,0.8218085106382945,5236,4410,65,5171,4345,5301,4475,130,130,3,4,HFE7500_K562_300_150_region15,False
9624,0.999999999999994,6430,4412,65,6365,4347,6495,4477,130,130,3,4,HFE7500_K562_300_150_region15,False
9625,0.999999999999994,744,4420,65,679,4355,809,4485,130,130,3,4,HFE7500_K562_300_150_region15,False
9626,0.999999999999994,6563,4421,65,6498,4356,6628,4486,130,130,3,4,HFE7500_K562_300_150_region15,False
9627,0.999999999999994,6695,4421,65,6630,4356,6760,4486,130,130,3,4,HFE7500_K562_300_150_region15,False
9628,0.999999999999994,876,4424,65,811,4359,941,4489,130,130,3,4,HFE7500_K562_300_150_region15,False
9629,0.999999999999994,6960,4426,65,6895,4361,7025,4491,130,130,3,4,HFE7500_K562_300_150_region15,True
9630,0.999999999999994,6829,4429,65,6764,4364,6894,4494,130,130,3,4,HFE7500_K562_300_150_region15,True
9631,0.8377659574468049,7222,4430,65,7157,4365,7287,4495,130,130,3,4,HFE7500_K562_300_150_region15,True
9632,0.999999999999994,7356,4430,65,7291,4365,7421,4495,130,130,3,4,HFE7500_K562_300_150_region15,True
9633,0.999999999999994,347,4432,65,282,4367,412,4497,130,130,3,4,HFE7500_K562_300_150_region15,False
9634,0.999999999999994,82,4433,65,17,4368,147,4498,130,130,3,4,HFE7500_K562_300_150_region15,False
9635,0.999999999999994,214,4433,65,149,4368,279,4498,130,130,3,4,HFE7500_K562_300_150_region15,False
9636,0.999999999999994,480,4434,65,415,4369,545,4499,130,130,3,4,HFE7500_K562_300_150_region15,False
9637,0.8643617021276556,7490,4434,65,7425,4369,7555,4499,130,130,3,4,HFE7500_K562_300_150_region15,False
9638,0.999999999999994,612,4435,65,547,4370,677,4500,130,130,3,4,HFE7500_K562_300_150_region15,False
9639,0.9361702127659524,7090,4451,65,7025,4386,7155,4516,130,130,3,4,HFE7500_K562_300_150_region15,True
9640,0.999999999999994,1276,4478,65,1211,4413,1341,4543,130,130,3,4,HFE7500_K562_300_150_region15,False
9641,0.999999999999994,1418,4487,65,1353,4422,1483,4552,130,130,3,4,HFE7500_K562_300_150_region15,False
9642,0.999999999999994,1834,4494,65,1769,4429,1899,4559,130,130,3,4,HFE7500_K562_300_150_region15,False
9643,0.999999999999994,1124,4495,65,1059,4430,1189,4560,130,130,3,4,HFE7500_K562_300_150_region15,False
9644,0.999999999999994,1696,4496,65,1631,4431,1761,4561,130,130,3,4,HFE7500_K562_300_150_region15,False
9645,0.999999999999994,985,4498,65,920,4433,1050,4563,130,130,3,4,HFE7500_K562_300_150_region15,False
9646,0.999999999999994,1558,4498,65,1493,4433,1623,4563,130,130,3,4,HFE7500_K562_300_150_region15,False
9647,0.999999999999994,1974,4502,65,1909,4437,2039,4567,130,130,3,4,HFE7500_K562_300_150_region15,False
9648,0.999999999999994,2905,4505,65,2840,4440,2970,4570,130,130,3,4,HFE7500_K562_300_150_region15,False
9649,0.999999999999994,3038,4506,65,2973,4441,3103,4571,130,130,3,4,HFE7500_K562_300_150_region15,False
9650,0.7952127659574438,3574,4506,66,3508,4440,3640,4572,132,132,3,4,HFE7500_K562_300_150_region15,False
9651,0.999999999999994,3170,4508,65,3105,4443,3235,4573,130,130,3,4,HFE7500_K562_300_150_region15,False
9652,0.999999999999994,4503,4509,65,4438,4444,4568,4574,130,130,3,4,HFE7500_K562_300_150_region15,False
9653,0.999999999999994,2108,4510,65,2043,4445,2173,4575,130,130,3,4,HFE7500_K562_300_150_region15,False
9654,0.999999999999994,3303,4510,65,3238,4445,3368,4575,130,130,3,4,HFE7500_K562_300_150_region15,False
9655,0.999999999999994,3437,4512,65,3372,4447,3502,4577,130,130,3,4,HFE7500_K562_300_150_region15,False
9656,0.999999999999994,3702,4512,65,3637,4447,3767,4577,130,130,3,4,HFE7500_K562_300_150_region15,False
9657,0.999999999999994,3838,4512,65,3773,4447,3903,4577,130,130,3,4,HFE7500_K562_300_150_region15,False
9658,0.999999999999994,3972,4512,65,3907,4447,4037,4577,130,130,3,4,HFE7500_K562_300_150_region15,False
9659,0.999999999999994,4371,4512,65,4306,4447,4436,4577,130,130,3,4,HFE7500_K562_300_150_region15,False
9660,0.999999999999994,4105,4513,65,4040,4448,4170,4578,130,130,3,4,HFE7500_K562_300_150_region15,False
9661,0.999999999999994,2248,4514,65,2183,4449,2313,4579,130,130,3,4,HFE7500_K562_300_150_region15,False
9662,0.999999999999994,4238,4514,65,4173,4449,4303,4579,130,130,3,4,HFE7500_K562_300_150_region15,False
9663,0.999999999999994,4634,4515,65,4569,4450,4699,4580,130,130,3,4,HFE7500_K562_300_150_region15,False
9664,0.999999999999994,4767,4515,65,4702,4450,4832,4580,130,130,3,4,HFE7500_K562_300_150_region15,False
9665,0.999999999999994,4900,4516,65,4835,4451,4965,4581,130,130,3,4,HFE7500_K562_300_150_region15,False
9666,0.999999999999994,5166,4517,65,5101,4452,5231,4582,130,130,3,4,HFE7500_K562_300_150_region15,False
9667,0.999999999999994,5033,4518,65,4968,4453,5098,4583,130,130,3,4,HFE7500_K562_300_150_region15,False
9668,0.999999999999994,5299,4519,65,5234,4454,5364,4584,130,130,3,4,HFE7500_K562_300_150_region15,True
9669,0.999999999999994,5431,4519,65,5366,4454,5496,4584,130,130,3,4,HFE7500_K562_300_150_region15,True
9670,0.999999999999994,5565,4520,65,5500,4455,5630,4585,130,130,3,4,HFE7500_K562_300_150_region15,False
9671,0.999999999999994,5700,4522,65,5635,4457,5765,4587,130,130,3,4,HFE7500_K562_300_150_region15,False
9672,0.999999999999994,5833,4522,65,5768,4457,5898,4587,130,130,3,4,HFE7500_K562_300_150_region15,False
9673,0.7978723404255289,7294,4533,65,7229,4468,7359,4598,130,130,3,4,HFE7500_K562_300_150_region15,True
9674,0.999999999999994,2487,4534,65,2422,4469,2552,4599,130,130,3,4,HFE7500_K562_300_150_region15,True
9675,0.999999999999994,6279,4534,65,6214,4469,6344,4599,130,130,3,4,HFE7500_K562_300_150_region15,False
9676,0.999999999999994,809,4538,65,744,4473,874,4603,130,130,3,4,HFE7500_K562_300_150_region15,False
9677,0.999999999999994,6404,4538,65,6339,4473,6469,4603,130,130,3,4,HFE7500_K562_300_150_region15,False
9678,0.9734042553191434,6909,4546,65,6844,4481,6974,4611,130,130,3,4,HFE7500_K562_300_150_region15,True
9679,0.999999999999994,6652,4547,65,6587,4482,6717,4612,130,130,3,4,HFE7500_K562_300_150_region15,False
